rank,symbol,code,name,market,sector,median_turnover,n_obs,sigma,sigma_sq,g,mu,drag,drag_ratio,se_g,se_drag,sigma_sq_lo,sigma_sq_hi,realized_qv,simple_mean,total_log_return,skew,excess_kurtosis,jarque_bera,jb_pvalue,lb_sq_stat,lb_sq_pvalue,normal_ok,no_arch_ok,gbm_score
58,225190.KQ,225190,LK삼양,KOSDAQ,사진장비 및 광학기기 제조업,1751667866.0,502,0.9547156384861337,0.9114819503699859,-0.22778143394863523,0.22795954123635773,0.45574097518499296,1.9992186890412373,0.6764293579386894,0.02879480966637612,0.8083581939768588,1.0357889877873185,0.9098721396770111,0.24243234338298397,-0.45375507873894794,1.5867200505393277,6.161764486372132,984.7995967231659,1.4239170204597098e-214,31.66151389515576,0.00045588602691976646,False,False,0.2669392614106323
59,322000.KS,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,6074514100.0,502,0.9540013695530697,0.9101186131091326,0.8081286144218388,1.2631879209764052,0.4550593065545663,0.36024672101267363,0.675923288428239,0.028751740204691865,0.8071491027320816,1.0342397198935784,0.9108971828139252,1.2750761766791419,1.6098435096815997,0.9717163062853794,5.634046898981822,726.5717325615167,1.6863702065263807e-158,72.00383225928901,1.816441888183503e-11,False,False,0.33168680246012605
60,417840.KQ,417840,저스템,KOSDAQ,특수 목적용 기계 제조업,1050464425.9387207,502,0.9527671384052551,0.9077652200249384,0.6869869131689453,1.1408695231814145,0.4538826100124692,0.39783919264209794,0.675048818429834,0.028677393690312695,0.8050619691552898,1.031565373309366,0.9078297442773269,1.1510058374408343,1.3685215492492482,0.8803325083830961,3.4684434715881647,309.39843275913523,6.531064481580029e-68,25.475771120610872,0.004513045504294328,False,False,0.43523120988632624
61,226590.KQ,226590,엠디바이스,KOSDAQ,전자부품 제조업,4726957750.0,350,0.9524051359670848,0.9070755430164813,0.02721675066756319,0.48075452217580383,0.45353777150824065,0.943387426613513,0.8081425560950657,0.03433331563747979,0.7862163818209322,1.0582723756616739,0.9044868380980092,0.4869360920622513,0.037801042593837764,0.7293600960848468,3.3050895227895962,183.94715901885306,1.1386282066599792e-40,22.415556006844625,0.013122044973468285,False,False,0.45264696506881175
62,007390.KQ,007390,네이처셀,KOSDAQ,기초 의약물질 제조업,9000478125.0,502,0.9505915047180523,0.9036242088421309,0.4202851502668769,0.8720972546879424,0.45181210442106545,0.5180753660126298,0.6735073515900555,0.028546574172946634,0.801389466019475,1.0268596149784246,0.9025251114408968,0.8794749589961947,0.8372347041030643,0.6264435763134827,8.532526935549518,1521.141875389735,0.0,89.03340135871386,8.325454904363946e-15,False,False,0.22427338281270615
63,179900.KQ,179900,유티아이,KOSDAQ,전자부품 제조업,1749213875.0,502,0.9499018410084458,0.9023135075512345,-1.2163103033617981,-0.7651535495861809,0.45115675377561726,,0.6730187152239198,0.02850516754477861,0.8002270555867486,1.0253701614979274,0.9063867478806883,-0.7733341930571629,-2.422967350347709,-1.07954022223971,9.236132298329041,1841.4141610127601,0.0,303.3459459944279,3.0494038442548464e-59,False,False,0.16240469842587912
64,030530.KQ,030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,16815467800.0,502,0.9493928967083041,0.9013468723201845,0.9229382688150852,1.3736117049751775,0.45067343616009226,0.3280937651650518,0.6726581210822785,0.028474630376726515,0.7993697840749113,1.024271697477743,0.9029315790669522,1.386771799464003,1.8385516307348126,1.0993011441686302,3.2583016914540917,316.5705448548235,1.8095876274409813e-69,11.36689217851848,0.32965699712997265,False,True,0.7800896809399905
65,000250.KQ,000250,삼천당제약,KOSDAQ,의약품 제조업,52529148076.78125,502,0.9492989036787627,0.9011684085257007,0.010420788858702042,0.4610049931215524,0.45058420426285034,0.9773954967642738,0.6725915257086821,0.028468992491091572,0.7992115114173555,1.0240688949615,0.8993736832573884,0.46091819677279383,0.02075887304392232,-0.06962252027958607,7.820026326088641,1250.3724189860345,3.0554772549741666e-272,34.719948896799636,0.00013937443724788422,False,False,0.29345731397403885
66,090710.KQ,090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,14899485215.0,502,0.9492743352078725,0.9011217634843484,0.572070939375955,1.0226318211181291,0.4505608817421742,0.44058953812872576,0.6725741186040743,0.028467518918206147,0.7991701437288672,1.02401588851398,0.9006253714790405,1.0320981695692533,1.1396016332013073,0.8331141228664827,6.210346428525806,845.4358321819874,2.6058033618073154e-184,58.15908850205429,8.068451659074696e-09,False,False,0.3149934691919065
67,389500.KQ,389500,에스비비테크,KOSDAQ,일반 목적용 기계 제조업,1906091875.0,502,0.9479636966888364,0.8986351702399642,0.3729965626251894,0.8223141477451714,0.4493175851199821,0.546406244319199,0.6716455129164927,0.02838896445076916,0.7969648800663565,1.0211901760590116,0.8973971493697632,0.8301320094823502,0.7430328350708137,0.7815409980518842,3.017624652250902,236.01460640352255,5.6244413855818684e-52,20.489811551362024,0.024945835804441128,False,False,0.46210415744525046
68,108490.KQ,108490,로보티즈,KOSDAQ,특수 목적용 기계 제조업,39472270450.0,502,0.9464507179929225,0.8957689615893185,1.272397854982741,1.7202823357774002,0.44788448079465926,0.2603552169779498,0.6705735463888732,0.028298417476661817,0.7944229501384447,1.0179330766114203,0.9004091497649064,1.73255630179827,2.534697314291016,0.7775913124876805,2.70924058356787,199.44460358064956,4.910826715260208e-44,12.127839577649494,0.2765918068541365,False,True,0.8262447529069338
69,355150.KQ,355150,코스텍시스,KOSDAQ,반도체 제조업,999013005.0,502,0.9448054029297818,0.8926572494053072,0.27611887829413706,0.7224475029967907,0.4463286247026536,0.617800771476452,0.6694078176976246,0.02820011475104144,0.7916632925936934,1.014396992093176,0.8911815938837029,0.7267160355036546,0.550046336919273,0.43462737396575407,2.216667693193153,115.3631197535682,8.896451959886743e-26,47.34090831115404,8.185582966883981e-07,False,False,0.5212747955419246
70,475150.KS,475150,SK이터닉스,KOSPI,건물 건설업,12903510100.0,502,0.9441307114443146,0.8913828002923477,0.6260863873336919,1.0717777874798657,0.44569140014617387,0.4158431023226879,0.6689297893613076,0.028159853372719843,0.7905330328196527,1.0129487348280013,0.8911626300594491,1.081716498073406,1.2472038350853705,0.8674669476074733,6.903278856568514,1036.2619326607537,9.518760933396181e-226,60.32404986029795,3.1469062173293845e-09,False,False,0.28152132161391874
71,348370.KQ,348370,엔켐,KOSDAQ,기초 화학물질 제조업,20676618800.0,502,0.9440595364158725,0.8912484082977521,-0.9924268611132434,-0.5468026569643674,0.44562420414887605,,0.6688793608600351,0.02815560776818155,0.7904138457419577,1.0127960145816022,0.8933813903424923,-0.5440899448693354,-1.976977318566858,0.2831941503301636,4.156184017534147,358.7894522047496,1.2298732941116584e-78,75.37432104510722,4.022808467832642e-12,False,False,0.4440921091889525
72,484810.KQ,484810,티엑스알로보틱스,KOSDAQ,일반 목적용 기계 제조업,2596992370.0,342,0.9432463937835962,0.8897137593857591,-0.1241611451248092,0.3206957345680704,0.44485687969287957,1.3871618226916422,0.8096780591984701,0.03406890063789828,0.7699300103415867,1.0399584837571039,0.8871734317286611,0.3286640719337093,-0.1685044112408125,0.9702351009734453,4.472272601934742,327.7723311990667,6.68563433955509e-72,113.62440246600865,9.895517791860812e-20,False,False,0.3840653928480402
73,024840.KQ,024840,KBI메탈,KOSDAQ,1차 비철금속 제조업,1951946125.0,502,0.9425150952865555,0.8883347048430249,0.37485322614920497,0.8190205785707174,0.44416735242151245,0.5423152531730451,0.6677851027591261,0.028063560376163442,0.7878297945037611,1.0094849430339328,0.8871227127703559,0.8315837926095672,0.7467314266940512,1.2841545084120631,6.5279349578101815,1007.6476706961173,1.556282582623653e-219,196.6056616618656,8.232392029407318e-37,False,False,0.27063262633773766
74,489500.KQ,489500,엘케이켐,KOSDAQ,기타 화학제품 제조업,1963866600.0,358,0.9290981913081547,0.8632234490920845,-0.703302717639477,-0.2716909930934348,0.43161172454604224,,0.7795076321133231,0.032305325658686275,0.7493703855792382,1.0052953631052242,0.8627750465687356,-0.2672478787606558,-0.9991364004560825,0.5891187331443931,4.844213176318497,358.5257341857693,1.4032207927929018e-78,33.905341135759265,0.00019164183461842547,False,False,0.3927358248560415
75,027360.KQ,027360,아주IB투자,KOSDAQ,기타 금융업,1624996876.869629,502,0.9284818372128809,0.8620785220342068,0.15935993778946053,0.5903991988065639,0.4310392610171034,0.7300810398936999,0.6578423435061032,0.027234096022822597,0.7645441984396294,0.9796479671029609,0.860462010291598,0.6031055573651393,0.3174551141678936,1.444446252603101,6.252063730433644,971.8720345777685,9.134170908700507e-212,55.19124449844428,2.9086321897818534e-08,False,False,0.2723607152902794
76,290690.KQ,290690,아리바이오홀딩스,KOSDAQ,전구 및 조명장치 제조업,3087958970.0,502,0.9256574421795589,0.8568417002624035,-0.5141568577690485,-0.08573600763784678,0.42842085013120174,,0.655841220195727,0.027068658532684035,0.7598998631481678,0.9736969525820075,0.8561838810889237,-0.08462770160763311,-1.024233105555803,0.11651550550383379,8.409134522238109,1446.833120844683,0.0,91.94952732633519,2.1972249061605356e-15,False,False,0.2638212461323628
77,465770.KS,465770,STX그린로지스,KOSPI,해상 운송업,812773390.0,502,0.9225911518669482,0.8511744335031823,-0.7012115051526377,-0.2756242884010466,0.42558721675159117,,0.6536687107030557,0.026889622768350895,0.7548737827958257,0.9672567893975675,0.8514300477555882,-0.2687364950679637,-1.3968578396294609,0.8021365974023622,8.613127814180336,1570.3107994076418,0.0,189.75540665783578,2.198282967428743e-35,False,False,0.20893347520172734
78,033340.KQ,033340,좋은사람들,KOSDAQ,봉제의복 제조업,1231177149.0,502,0.9217351039022843,0.8495956017657549,-0.9313712034789161,-0.5065734025960387,0.42479780088287744,,0.6530621887694457,0.026839745577303935,0.7534735778094931,0.9654626380964554,0.8513454513541256,-0.5118585015984485,-1.8553505720095869,-0.7718390963775563,12.061417754093302,3026.3534428985495,0.0,12.79764223611657,0.2352069926027449,False,True,0.4985440602414962
79,124500.KQ,124500,아이티센글로벌,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4985490100.0,502,0.9192011666356164,0.8449307847442781,0.8776197968857685,1.3000851892579075,0.42246539237213904,0.3249520845732298,0.6512668588416077,0.026692378404309044,0.7493365314739262,0.9601616377870942,0.8463040704048354,1.3075131464259735,1.7482743572883166,0.5771270472188285,1.823190053606587,94.95629700216607,2.401607852992342e-21,29.133443580178323,0.0011855381109002925,False,False,0.5294813111064484
80,082270.KQ,082270,젬백스,KOSDAQ,특수 목적용 기계 제조업,8162972200.0,502,0.9185689550275592,0.8437689251404221,0.02804174864247888,0.44992621121268994,0.42188446257021106,0.937674783234127,0.6508189280914656,0.026655673863820332,0.7483061229939268,0.958841324880689,0.8420912309440127,0.44779363237045533,0.05586094372430317,-0.3100956794431677,7.32791361857171,1105.3685411308124,9.381473555591954e-241,11.761451527802896,0.30133891331992424,False,True,0.6495708418680619
81,413630.KQ,413630,씨피시스템,KOSDAQ,플라스틱제품 제조업,652092229.9598389,502,0.9158049173374841,0.8386986466195161,0.10937345389053596,0.528722777200294,0.41934932330975805,0.7931364817122254,0.6488605688013837,0.026495497675026094,0.7438094884895842,0.9530795666200484,0.8370754026301142,0.5389475721814113,0.2178788644962264,1.2159303299946398,6.300413673511056,933.7313777702526,1.749071354758719e-203,59.34199738754014,4.826526023154954e-09,False,False,0.2854193626923598
82,088340.KQ,088340,유라클,KOSDAQ,소프트웨어 개발 및 공급업,893201640.0,482,0.9155865208292301,0.8382986771241742,-0.5409063700195167,-0.12175703145742961,0.4191493385620871,,0.6620276702471013,0.027027834118157693,0.7416770225705315,0.9552177017653618,0.8377204988105029,-0.1154705751149026,-1.03459075535479,0.7779433245034182,7.876236350198344,1264.6606627930698,2.412272325258275e-275,109.97675579024038,5.393638515245574e-19,False,False,0.2437064759408467
83,032820.KQ,032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",24707454272.5,502,0.9139166421203722,0.8352436287445764,0.7467028592680156,1.1643246736403037,0.4176218143722882,0.3586815806853756,0.6475226994492612,0.026386349510257243,0.7407453663658159,0.9491533567087952,0.8357923569736913,1.1740419303371346,1.4874795053672374,0.9032891685919435,5.450275382352004,674.227381550471,3.920886965390594e-147,94.9773569294026,5.488038173668028e-16,False,False,0.34451832988803033
84,388790.KQ,388790,라이콤,KOSDAQ,통신 및 방송 장비 제조업,1436864322.5,502,0.9108365084301311,0.8296231450891923,0.06455313913081893,0.4793647116754151,0.41481157254459616,0.8653360634219383,0.6453403817302817,0.02620879168036926,0.735760776144256,0.9427663568631898,0.8279870454839535,0.4887414609256974,0.12859395176059962,1.1654680740383043,4.6930374551559035,562.2267502910344,8.203749392468177e-123,173.03540796211502,6.521632375500928e-32,False,False,0.36111544291543074
85,033790.KQ,033790,피노,KOSDAQ,일차전지 및 이차전지 제조업,1756321435.0,502,0.9102234051715992,0.8285066473221813,-0.26124756426800644,0.1530057593930842,0.41425332366109063,2.7074361468762773,0.6449059895125356,0.026173520174794226,0.7347705973281489,0.9414975921975923,0.8271270701576049,0.15611749593984153,-0.5204217351688065,0.4526425404819403,2.962411484069337,195.51296010712204,3.506712346702999e-43,18.32508289929193,0.049721363096489044,False,False,0.4865153138514171
86,452280.KQ,452280,한선엔지니어링,KOSDAQ,기타 금속 가공제품 제조업,2336965860.0,502,0.9030886124220097,0.8155690418863109,0.04364176573023266,0.4514262866733881,0.4077845209431554,0.9033247132065928,0.639850889245944,0.02576480567867794,0.723296733956219,0.9267955684950139,0.813951960311895,0.4586101812578235,0.08693716824038411,0.91505917783353,4.933765893018339,566.2943649697828,1.0733493073226591e-123,54.22252766745272,4.410464530645125e-08,False,False,0.3669765896252728
87,052710.KQ,052710,아모텍,KOSDAQ,전자부품 제조업,884121581.3110352,502,0.9005460683210014,0.8109832211684136,0.4772450201200211,0.8827366307042279,0.4054916105842068,0.45935740795158175,0.6380494612558224,0.02561993409380193,0.7192297463961073,0.9215843379296287,0.8102715374153203,0.8888254259763343,0.9507023813502009,0.651895521148891,3.3584575271254273,264.9477461870396,2.9331070861940614e-58,103.01177177912471,1.3578985322173596e-17,False,False,0.45540970986942964
88,466100.KQ,466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,26955119550.0,437,0.8995060558593783,0.8091111445276948,0.6791973032849649,1.0837528755488122,0.4045555722638474,0.37329134841647416,0.6830675332409787,0.027399960745445755,0.7115971213541521,0.928251087455645,0.8090902227888918,1.090307574262571,1.1778143711727367,0.6159150992889544,4.233100506467999,344.2333653190097,1.7810432979561048e-75,12.470952852900027,0.25477253535529937,False,True,0.7684494705896764
89,463020.KQ,463020,뉴엔AI,KOSDAQ,소프트웨어 개발 및 공급업,1869305180.0,270,0.8985656380544665,0.8074202058922306,-1.0740203403154318,-0.6703102373693165,0.4037101029461153,,0.8680968794818248,0.03481035687664346,0.6866236870169758,0.9633381897937602,0.8090072197781241,-0.6651237591024464,-1.1507360789093912,0.7309566876792394,2.7914131270360674,106.87689086421095,6.194097359299737e-24,99.17259643394381,7.978277354603822e-17,False,False,0.47565596343809435
90,331740.KQ,331740,아우토크립트,KOSDAQ,소프트웨어 개발 및 공급업,1715466000.0,264,0.8967915749357864,0.8042351288758082,-1.4158072103280794,-1.0136896458901754,0.4021175644379041,,0.8761729205209328,0.03506631801001146,0.6827112587071074,0.9615487143806417,0.8091431886780416,-1.0085917437818472,-1.4832266012960833,0.5960056874804067,1.3155781100658128,33.14272393994522,6.355488523421136e-08,18.84728435847272,0.042245829601430945,False,False,0.5510652725483447
91,123330.KQ,123330,제닉,KOSDAQ,기타 화학제품 제조업,2744946060.0,502,0.8943740518466684,0.7999049446166271,1.0969575765520625,1.496910048860376,0.39995247230831354,0.2671853747075881,0.6336765014208497,0.025269958030523128,0.7094048501135827,0.9089952166076485,0.8030865716654445,1.508294591790457,2.185209140591807,0.9814587688763192,3.3629534007907322,310.3333628759838,4.092290695831522e-68,66.74313773767348,1.8783907644230475e-10,False,False,0.4332365123726625
92,131400.KQ,131400,이브이첨단소재,KOSDAQ,전자부품 제조업,964973910.0,502,0.8938838481004295,0.7990283338948319,-0.46544498659326167,-0.06593081964584574,0.3995141669474159,,0.6333291852232715,0.025242264844854062,0.7086274178675535,0.9079990545532673,0.7982963226991541,-0.05945657284570927,-0.9271959653564181,0.8389998870530088,9.68171002743782,1975.6428384750864,0.0,21.956953192736943,0.015325405006010666,False,False,0.15838972296176412
93,126340.KQ,126340,비나텍,KOSDAQ,일차전지 및 이차전지 제조업,2247099553.234375,502,0.8925682991624955,0.7966781686698301,0.27265873718540046,0.6709978215203155,0.39833908433491505,0.5936518294983089,0.63239710043535,0.02516802030242402,0.7065431469546096,0.9053283760405999,0.795386171425086,0.6752554526367881,0.5431535161391707,0.5078230540752475,3.619544745264337,288.2770725378831,2.5201655396001484e-63,63.869044133474155,6.666582066494682e-10,False,False,0.4532656161914217
